%Freq.	V(vout)
1.28824955169321e+004	2.44590132178228e-001,-4.35588474826589e-001
1.30316677845237e+004	2.39080815637547e-001,-4.38629028629351e-001
1.31825673855648e+004	2.33463585021196e-001,-4.41636874821911e-001
1.33352143216340e+004	2.27736893393359e-001,-4.44609373064635e-001
1.34896288259173e+004	2.21899172970014e-001,-4.47543794789972e-001
1.36458313658900e+004	2.15948881971554e-001,-4.50437298174572e-001
1.38038426460296e+004	2.09884489506183e-001,-4.53286932933340e-001
1.39636836105602e+004	2.03704509958474e-001,-4.56089623963192e-001
1.41253754462284e+004	1.97407387343307e-001,-4.58842217121018e-001
1.42889395851119e+004	1.90991724744065e-001,-4.61541381700940e-001
1.44543977074601e+004	1.84456003936589e-001,-4.64183721873247e-001
1.46217717445680e+004	1.77798810434400e-001,-4.66765683098786e-001
1.47910838816829e+004	1.71018808811536e-001,-4.69283563928800e-001
1.49623565609452e+004	1.64114587565321e-001,-4.71733565972388e-001
1.51356124843630e+004	1.57084894929276e-001,-4.74111711194613e-001
1.53108746168212e+004	1.49928378773273e-001,-4.76413922304765e-001
1.54881661891257e+004	1.42643904301940e-001,-4.78635922587502e-001
1.56675107010824e+004	1.35230282708153e-001,-4.80773314815686e-001
1.58489319246121e+004	1.27686381887333e-001,-4.82821543288570e-001
1.60324539069014e+004	1.20011175655153e-001,-4.84775878641609e-001
1.62181009735902e+004	1.12203717742843e-001,-4.86631422837955e-001
1.64058977319964e+004	1.04263113594877e-001,-4.88383112129826e-001
1.65958690743766e+004	9.61885606529007e-002,-4.90025703200785e-001
1.67880401812266e+004	8.79793370874575e-002,-4.91553771973819e-001
1.69824365246184e+004	7.96348606886562e-002,-4.92961700259941e-001
1.71790838715769e+004	7.11546309462710e-002,-4.94243681290930e-001
1.73780082874948e+004	6.25382261858800e-002,-4.95393713259428e-001
1.75792361395880e+004	5.37854231145680e-002,-4.96405581432161e-001
1.77827941003903e+004	4.48961050618589e-002,-4.97272864689460e-001
1.79887091512889e+004	3.58702936056844e-002,-4.97988926686053e-001
1.81970085861009e+004	2.67081719652569e-002,-4.98546908093132e-001
1.84077200146906e+004	1.74101128967263e-002,-4.98939720935942e-001
1.86208713666298e+004	7.97665110476229e-003,-4.99160044008628e-001
1.88364908948991e+004	-1.59143664750275e-003,-4.99200315331377e-001
1.90546071796336e+004	-1.12932389766835e-002,-4.99052725650699e-001
1.92752491319105e+004	-2.11275480393094e-002,-4.98709213376065e-001
1.94984459975816e+004	-3.10929193307047e-002,-4.98161457893894e-001
1.97242273611497e+004	-4.11876951124834e-002,-4.97400868253606e-001
1.99526231496900e+004	-5.14098555930282e-002,-4.96418587535926e-001
2.01836636368168e+004	-6.17571450552119e-002,-4.95205472539859e-001
2.04173794466965e+004	-7.22269509363710e-002,-4.93752097131661e-001
2.06538015581065e+004	-8.28162773066015e-002,-4.92048748399597e-001
2.08929613085416e+004	-9.35218505018162e-002,-4.90085397128362e-001
2.11348903983677e+004	-1.04339863197387e-001,-4.87851732944092e-001
2.13796208950236e+004	-1.15266194642562e-001,-4.85337108408459e-001
2.16271852372715e+004	-1.26296155980690e-001,-4.82530581653627e-001
2.18776162394968e+004	-1.37424634378978e-001,-4.79420868134270e-001
2.21309470960577e+004	-1.48645917019668e-001,-4.75996370877739e-001
2.23872113856847e+004	-1.59953756726845e-001,-4.72245146163484e-001
2.26464430759319e+004	-1.71341232279151e-001,-4.68154928539595e-001
2.29086765276791e+004	-1.82800765372342e-001,-4.63713109046240e-001
2.31739464996862e+004	-1.94324064661923e-001,-4.58906731311006e-001
2.34422881532006e+004	-2.05902031951421e-001,-4.53722506240218e-001
2.37137370566180e+004	-2.17524677354415e-001,-4.48146827572333e-001
2.39883291901963e+004	-2.29181179946488e-001,-4.42165715228780e-001
2.42661009508256e+004	-2.40859615332551e-001,-4.35764918553900e-001
2.45470891568518e+004	-2.52547058817574e-001,-4.28929835486612e-001
2.48313310529572e+004	-2.64229346954138e-001,-4.21645610346254e-001
2.51188643150973e+004	-2.75891091447244e-001,-4.13897091175224e-001
2.54097270554946e+004	-2.87515511932801e-001,-4.05668896051067e-001
2.57039578276902e+004	-2.99084284191626e-001,-3.96945478992352e-001
2.60015956316543e+004	-3.10577498406057e-001,-3.87711121431160e-001
2.63026799189554e+004	-3.21973486619681e-001,-3.77950013912750e-001
2.66072505979897e+004	-3.33248608108894e-001,-3.67646391713496e-001
2.69153480392708e+004	-3.44377180804558e-001,-3.56784555123326e-001
2.72270130807808e+004	-3.55331261703061e-001,-3.45349026933710e-001
2.75422870333833e+004	-3.66080444541944e-001,-3.33324716568485e-001
2.78612116862994e+004	-3.76591701914437e-001,-3.20697060102565e-001
2.81838293126463e+004	-3.86829160241592e-001,-3.07452255071184e-001
2.85101826750408e+004	-3.96753891704099e-001,-2.93577513308798e-001
2.88403150312678e+004	-4.06323696452702e-001,-2.79061368180712e-001
2.91742701400135e+004	-4.15492912942967e-001,-2.63894006727427e-001
2.95120922666657e+004	-4.24212177748046e-001,-2.48067741509158e-001
2.98538261891814e+004	-4.32428284633005e-001,-2.31577442667728e-001
3.01995172040220e+004	-4.40083982435554e-001,-2.14421179304141e-001
3.05492111321570e+004	-4.47117913179272e-001,-1.96600794152225e-001
3.09029543251378e+004	-4.53464522523688e-001,-1.78122719468950e-001
3.12607936712415e+004	-4.59054105634114e-001,-1.58998800378966e-001
3.16227766016857e+004	-4.63812966023359e-001,-1.39247190971289e-001
3.19889510969160e+004	-4.67663659016188e-001,-1.18893483652076e-001
3.23593656929648e+004	-4.70525482098295e-001,-9.79717385965567e-002
3.27340694878858e+004	-4.72315123810278e-001,-7.65257034855048e-002
3.31131121482612e+004	-4.72947575952772e-001,-5.46100855046964e-002
3.34965439157848e+004	-4.72337363340213e-001,-3.22916591758766e-002
3.38844156139224e+004	-4.70400062191991e-001,-9.65058962886323e-003
3.42767786546472e+004	-4.67054218624733e-001,1.32186797569002e-002
3.46736850452553e+004	-4.62223620303189e-001,3.62064643765445e-002
3.50751873952590e+004	-4.55839965388995e-001,5.91874684219899e-002
3.54813389233598e+004	-4.47845878224465e-001,8.20206051322032e-002
3.58921934645028e+004	-4.38198230392306e-001,1.04549571701740e-001
3.63078054770124e+004	-4.26871627479360e-001,1.26604083068723e-001
3.67282300498108e+004	-4.13862003840961e-001,1.48001763592114e-001
3.71535229097196e+004	-3.99189992912119e-001,1.68551219661827e-001
3.75837404288468e+004	-3.82903986528226e-001,1.88055767283630e-001
3.80189396320585e+004	-3.65082493772309e-001,2.06318265187370e-001
3.84591782045378e+004	-3.45835602856441e-001,2.23146623348092e-001
3.89045144994305e+004	-3.25305239650714e-001,2.38359952324244e-001
3.93550075455802e+004	-3.03664028101184e-001,2.51795011781262e-001
3.98107170553522e+004	-2.81112586444711e-001,2.63312589615740e-001
4.02717034325484e+004	-2.57875297899678e-001,2.72803363712630e-001
4.07380277804138e+004	-2.34194627390215e-001,2.80192841870735e-001
4.12097519097356e+004	-2.10324238609139e-001,2.85444967017929e-001
4.16869383470362e+004	-1.86521345995298e-001,2.88564032683572e-001
4.21696503428609e+004	-1.63038686479356e-001,2.89594798352381e-001
4.26579518801620e+004	-1.40116699291531e-001,2.88620684795379e-001
4.31519076827793e+004	-1.17976407757998e-001,2.85760219964853e-001
4.36515832240194e+004	-9.68134256171914e-002,2.81161996860640e-001
4.41570447353341e+004	-7.67933879518516e-002,2.74998550068526e-001
4.46683592150992e+004	-5.80490669316531e-002,2.67459564126808e-001
4.51855944374951e+004	-4.06791128017358e-002,2.58744925221874e-001
4.57088189614904e+004	-2.47484118689666e-002,2.49058016049112e-001
4.62381021399290e+004	-1.02897498518731e-002,2.38599615236420e-001
4.67735141287228e+004	2.69335042509755e-003,2.27562686721774e-001
4.73151258961511e+004	1.42231196040571e-002,2.16128167029465e-001
4.78630092322669e+004	2.43435144844948e-002,2.04461858171023e-001
4.84172367584130e+004	3.31160361170587e-002,1.92712356462864e-001
4.89778819368478e+004	4.06156049470100e-002,1.81009962220841e-001
4.95450190804822e+004	4.69267224279234e-002,1.69466389663169e-001
5.01187233627305e+004	5.21399818207998e-002,1.58175167425055e-001
5.06990708274737e+004	5.63490323793710e-002,1.47212553924432e-001
5.12861383991398e+004	5.96480591492036e-002,1.36638798899459e-001
5.18800038928995e+004	6.21297140540258e-002,1.26499657247351e-001
5.24807460249806e+004	6.38835278751561e-002,1.16828000143824e-001
5.30884444231023e+004	6.49947173455102e-002,1.07645474622426e-001
5.37031796370287e+004	6.55433717807651e-002,9.89640963222886e-002
5.43250331492468e+004	6.56039177534801e-002,9.07877966618555e-002
5.49540873857660e+004	6.52448604052606e-002,8.31138036554866e-002
5.55904257270440e+004	6.45287020984603e-002,7.59339336162226e-002
5.62341325190386e+004	6.35120293197068e-002,6.92356998066652e-002
5.68852930843878e+004	6.22457032234031e-002,6.30033079895227e-002
5.75439937337194e+004	6.07751376737569e-002,5.72184976295985e-002
5.82103217770909e+004	5.91406278860652e-002,5.18612635130738e-002
5.88843655355627e+004	5.73777118955866e-002,4.69104563459372e-002
5.95662143529049e+004	5.55175477509931e-002,4.23442815127549e-002
6.02559586074397e+004	5.35872908869232e-002,3.81407043918359e-002
6.09536897240209e+004	5.16104663369591e-002,3.42777782439935e-002
6.16595001861523e+004	4.96073252827149e-002,3.07339042832839e-002
6.23734835482460e+004	4.75951818778738e-002,2.74880220240081e-002
6.30957344480235e+004	4.55887312562854e-002,2.45197722823722e-002
6.38263486190591e+004	4.36003408982850e-002,2.18095967178849e-002
6.45654229034698e+004	4.16403206201999e-002,1.93388180382899e-002
6.53130552647515e+004	3.97171677166642e-002,1.70896868423103e-002
6.60693448007640e+004	3.78377894456277e-002,1.50454066483531e-002
6.68343917568659e+004	3.60077050491830e-002,1.31901448816149e-002
6.76082975392027e+004	3.42312241080901e-002,1.15090212036640e-002
6.83911647281475e+004	3.25116103614643e-002,9.98809647727625e-003
6.91830970918982e+004	3.08512234750095e-002,8.61434267446879e-003
6.99841996002320e+004	2.92516474387234e-002,7.37561293439093e-003
7.07945784384185e+004	2.77138043246285e-002,6.26060674570363e-003
7.16143410212950e+004	2.62380530759955e-002,5.25882929938228e-003
7.24435960075038e+004	2.48242778521690e-002,4.36055152563356e-003
7.32824533138953e+004	2.34719647938498e-002,3.55676817369276e-003
7.41310241300967e+004	2.21802707835476e-002,2.83915772651142e-003
7.49894209332506e+004	2.09480804644513e-002,2.20003853889255e-003
7.58577575029235e+004	1.97740588636885e-002,1.63233031811745e-003
7.67361489361870e+004	1.86566960402733e-002,1.12951486085279e-003
7.76247116628744e+004	1.75943447692497e-002,6.85597339299050e-004
7.85235634610125e+004	1.65852546312888e-002,2.95071131265617e-004
7.94328234724335e+004	1.56276000518183e-002,-4.71172144339751e-005
8.03526122185671e+004	1.47195049602760e-002,-3.45600426093120e-004
8.12830516164154e+004	1.38590638836516e-002,-6.04621263010211e-004
8.22242649947127e+004	1.30443588387786e-002,-8.28062063444881e-004
8.31763771102727e+004	1.22734751092822e-002,-1.01947152527870e-003
8.41395141645252e+004	1.15445128977694e-002,-1.18209080387590e-003
8.51138038202434e+004	1.08555982280362e-002,-1.31887708574650e-003
8.60993752184659e+004	1.02048910503018e-002,-1.43252617527607e-003
8.70963589956140e+004	9.59059226819526e-003,-1.52549320098454e-003
8.81048873008074e+004	9.01094908374175e-003,-1.60001205047215e-003
8.91250938133806e+004	8.46425927135575e-003,-1.65811333293992e-003
9.01571137606018e+004	7.94887478525163e-003,-1.70164090684529e-003
9.12010839355972e+004	7.46320337659967e-003,-1.73226762281315e-003
9.22571427154826e+004	7.00571094725615e-003,-1.75150931901088e-003
9.33254300797055e+004	6.57492176638873e-003,-1.76073828156579e-003
9.44060876285988e+004	6.16941973486541e-003,-1.76119515679099e-003
9.54992586021501e+004	5.78784739174657e-003,-1.75400050227832e-003
9.66050878989880e+004	5.42890621101817e-003,-1.74016492761742e-003
9.77237220955878e+004	5.09135533656455e-003,-1.72059879134336e-003
9.88553094657007e+004	4.77401073018264e-003,-1.69612093311812e-003
1.00000000000007e+005	4.47574407927925e-003,-1.66746672964798e-003
1.01157945425997e+005	4.19548107588033e-003,-1.63529559400583e-003
1.02329299228082e+005	3.93220008623375e-003,-1.60019774324639e-003
1.03514216667942e+005	3.68493040743861e-003,-1.56270048169392e-003
1.04712854805097e+005	3.45275057741596e-003,-1.52327393924767e-003
1.05925372517736e+005	3.23478657991237e-003,-1.48233633508455e-003
1.07151930523768e+005	3.03021001832886e-003,-1.44025879649906e-003
1.08392691402128e+005	2.83823636704892e-003,-1.39736977354307e-003
1.09647819614326e+005	2.65812306011479e-003,-1.35395907371116e-003
1.10917481526248e+005	2.48916774360650e-003,-1.31028155417391e-003
1.12201845430204e+005	2.33070652152209e-003,-1.26656049551986e-003
1.13501081567239e+005	2.18211209157699e-003,-1.22299067737902e-003
1.14815362149696e+005	2.04279218627624e-003,-1.17974119262040e-003
1.16144861384042e+005	1.91218774154747e-003,-1.13695800501517e-003
1.17489755493961e+005	1.78977138608215e-003,-1.09476628798325e-003
1.18850222743710e+005	1.67504583914562e-003,-1.05327255145615e-003
1.20226443461750e+005	1.56754236762582e-003,-1.01256657458927e-003
1.21618600064645e+005	1.46681935388175e-003,-9.72723170868021e-004
1.23026877081247e+005	1.37246083117782e-003,-9.33803778762967e-004
1.24451461177147e+005	1.28407520749869e-003,-8.95857926872277e-004
1.25892541179426e+005	1.20129389682952e-003,-8.58924541032355e-004
1.27350308101675e+005	1.12377010634625e-003,-8.23033143283424e-004
1.28824955169322e+005	1.05117765524410e-003,-7.88204936902885e-004
1.30000000000000e+005	9.97202633601283e-004,-7.61496183043146e-004
