Freq.	V(vout)
1.27350308101673e+004	2.60176830585389e-001,-4.26972331256521e-001
1.28824955169321e+004	2.54956832794277e-001,-4.30109407260233e-001
1.30316677845237e+004	2.49632496607348e-001,-4.33220967422093e-001
1.31825673855648e+004	2.44202204442115e-001,-4.36304638617968e-001
1.33352143216340e+004	2.38664339399936e-001,-4.39357952540665e-001
1.34896288259173e+004	2.33017287109079e-001,-4.42378342490907e-001
1.36458313658900e+004	2.27259437700863e-001,-4.45363140068446e-001
1.38038426460296e+004	2.21389187926924e-001,-4.48309571760055e-001
1.39636836105602e+004	2.15404943426224e-001,-4.51214755421088e-001
1.41253754462284e+004	2.09305121150981e-001,-4.54075696647066e-001
1.42889395851119e+004	2.03088151961376e-001,-4.56889285031622e-001
1.44543977074601e+004	1.96752483399549e-001,-4.59652290306937e-001
1.46217717445680e+004	1.90296582654191e-001,-4.62361358362592e-001
1.47910838816829e+004	1.83718939727870e-001,-4.65013007138604e-001
1.49623565609452e+004	1.77018070820148e-001,-4.67603622388107e-001
1.51356124843630e+004	1.70192521940546e-001,-4.70129453305008e-001
1.53108746168212e+004	1.63240872766578e-001,-4.72586608011613e-001
1.54881661891257e+004	1.56161740763240e-001,-4.74971048901015e-001
1.56675107010824e+004	1.48953785581766e-001,-4.77278587828758e-001
1.58489319246121e+004	1.41615713756946e-001,-4.79504881147998e-001
1.60324539069014e+004	1.34146283723985e-001,-4.81645424582138e-001
1.62181009735902e+004	1.26544311177737e-001,-4.83695547928612e-001
1.64058977319964e+004	1.18808674799247e-001,-4.85650409587235e-001
1.65958690743766e+004	1.10938322376806e-001,-4.87504990906278e-001
1.67880401812266e+004	1.02932277351340e-001,-4.89254090339212e-001
1.69824365246184e+004	9.47896458187772e-002,-4.90892317404846e-001
1.71790838715769e+004	8.65096240252874e-002,-4.92414086443495e-001
1.73780082874948e+004	7.80915063948409e-002,-4.93813610161691e-001
1.75792361395880e+004	6.95346941325413e-002,-4.95084892958066e-001
1.77827941003903e+004	6.08387044516605e-002,-4.96221724023137e-001
1.79887091512889e+004	5.20031804773098e-002,-4.97217670206121e-001
1.81970085861009e+004	4.30279018852604e-002,-4.98066068642440e-001
1.84077200146906e+004	3.39127963406850e-002,-4.98760019136433e-001
1.86208713666298e+004	2.46579518085747e-002,-4.99292376294949e-001
1.88364908948991e+004	1.52636298153772e-002,-4.99655741409155e-001
1.90546071796336e+004	5.73027975011245e-003,-4.99842454083978e-001
1.92752491319105e+004	-3.94144569707458e-003,-4.99844583617470e-001
1.94984459975816e+004	-1.37506738501696e-002,-4.99653920135925e-001
1.97242273611497e+004	-2.36962939955682e-002,-4.99261965495216e-001
1.99526231496900e+004	-3.37769378292742e-002,-4.98659923964553e-001
2.01836636368168e+004	-4.39909582541261e-002,-4.97838692716098e-001
2.04173794466965e+004	-5.43364063618477e-002,-4.96788852152824e-001
2.06538015581065e+004	-6.48110064167289e-002,-4.95500656118041e-001
2.08929613085416e+004	-7.54121286379978e-002,-4.93964022043557e-001
2.11348903983677e+004	-8.61367595563479e-002,-4.92168521110020e-001
2.13796208950236e+004	-9.69814696965818e-002,-4.90103368513059e-001
2.16271852372715e+004	-1.07942378312892e-001,-4.87757413953272e-001
2.18776162394968e+004	-1.19015114875971e-001,-4.85119132497477e-001
2.21309470960577e+004	-1.30194776981995e-001,-4.82176615994027e-001
2.23872113856847e+004	-1.41475884322787e-001,-4.78917565267358e-001
2.26464430759319e+004	-1.52852328324485e-001,-4.75329283367551e-001
2.29086765276791e+004	-1.64317317029248e-001,-4.71398670210930e-001
2.31739464996862e+004	-1.75863314761727e-001,-4.67112219019160e-001
2.34422881532006e+004	-1.87481976090228e-001,-4.62456015048796e-001
2.37137370566180e+004	-1.99164073562938e-001,-4.57415737202686e-001
2.39883291901963e+004	-2.10899418674302e-001,-4.51976663231371e-001
2.42661009508256e+004	-2.22676775497835e-001,-4.46123679368930e-001
2.45470891568518e+004	-2.34483766412558e-001,-4.39841295406326e-001
2.48313310529572e+004	-2.46306769354739e-001,-4.33113666388743e-001
2.51188643150973e+004	-2.58130806049790e-001,-4.25924622334477e-001
2.54097270554946e+004	-2.69939420727238e-001,-4.18257707614233e-001
2.57039578276902e+004	-2.81714548902555e-001,-4.10096231903380e-001
2.60015956316543e+004	-2.93436375932726e-001,-4.01423334927555e-001
2.63026799189554e+004	-3.05083185229576e-001,-3.92222067564601e-001
2.66072505979897e+004	-3.16631196259904e-001,-3.82475492242297e-001
2.69153480392708e+004	-3.28054392790972e-001,-3.72166805978616e-001
2.72270130807808e+004	-3.39324342273247e-001,-3.61279489843052e-001
2.75422870333833e+004	-3.50410007811533e-001,-3.49797489063446e-001
2.78612116862994e+004	-3.61277554885616e-001,-3.37705428446439e-001
2.81838293126463e+004	-3.71890155869262e-001,-3.24988868197602e-001
2.85101826750408e+004	-3.82207796490014e-001,-3.11634605586373e-001
2.88403150312678e+004	-3.92187089699642e-001,-2.97631028156164e-001
2.91742701400135e+004	-4.01781104011301e-001,-2.82968524272420e-001
2.95120922666657e+004	-4.10939215222736e-001,-2.67639956654872e-001
2.98538261891814e+004	-4.19606992592118e-001,-2.51641204059833e-001
3.01995172040220e+004	-4.27726132952137e-001,-2.34971775348496e-001
3.05492111321570e+004	-4.35234458899318e-001,-2.17635498661774e-001
3.09029543251378e+004	-4.42066000000642e-001,-1.99641286166794e-001
3.12607936712415e+004	-4.48151178788218e-001,-1.81003971678217e-001
3.16227766016857e+004	-4.53417125968481e-001,-1.61745214221322e-001
3.19889510969160e+004	-4.57788151477947e-001,-1.41894455142498e-001
3.23593656929648e+004	-4.61186399403172e-001,-1.21489909579020e-001
3.27340694878858e+004	-4.63532714879186e-001,-1.00579564946209e-001
3.31131121482612e+004	-4.64747749324748e-001,-7.92221496847520e-002
3.34965439157848e+004	-4.64753326126945e-001,-5.74880251138365e-002
3.38844156139224e+004	-4.63474081485971e-001,-3.54599423761111e-002
3.42767786546472e+004	-4.60839383954071e-001,-1.32335959519748e-002
3.46736850452553e+004	-4.56785520788312e-001,9.08210379250146e-003
3.50751873952590e+004	-4.51258119425163e-001,3.13651226023473e-002
3.54813389233598e+004	-4.44214748488618e-001,5.34808437761388e-002
3.58921934645028e+004	-4.35627615724699e-001,7.52831386709878e-002
3.63078054770124e+004	-4.25486251870200e-001,9.66160322027572e-002
3.67282300498108e+004	-4.13800042331507e-001,1.17316005817147e-001
3.71535229097196e+004	-4.00600446085177e-001,1.37214946623710e-001
3.75837404288468e+004	-3.85942727374476e-001,1.56143707955508e-001
3.80189396320585e+004	-3.69907024601604e-001,1.73936195800184e-001
3.84591782045378e+004	-3.52598595754658e-001,1.90433841337275e-001
3.89045144994305e+004	-3.34147112842299e-001,2.05490267800647e-001
3.93550075455802e+004	-3.14704929089432e-001,2.18975916732507e-001
3.98107170553522e+004	-2.94444309353652e-001,2.30782371260548e-001
4.02717034325484e+004	-2.73553690833741e-001,2.40826108182685e-001
4.07380277804138e+004	-2.52233119764990e-001,2.49051430038845e-001
4.12097519097356e+004	-2.30689081173134e-001,2.55432373415625e-001
4.16869383470362e+004	-2.09128993718093e-001,2.59973457172920e-001
4.21696503428609e+004	-1.87755672730474e-001,2.62709217293973e-001
4.26579518801620e+004	-1.66762067367293e-001,2.63702564269472e-001
4.31519076827793e+004	-1.46326551991428e-001,2.63042083915571e-001
4.36515832240194e+004	-1.26609001056483e-001,2.60838473592664e-001
4.41570447353341e+004	-1.07747807924183e-001,2.57220355543279e-001
4.46683592150992e+004	-8.98579301221002e-002,2.52329733496402e-001
4.51855944374951e+004	-7.30299659264736e-002,2.46317357525763e-001
4.57088189614904e+004	-5.73301980747565e-002,2.39338238501772e-001
4.62381021399290e+004	-4.28014859003565e-002,2.31547512876403e-001
4.67735141287228e+004	-2.94648504997357e-002,2.23096807745245e-001
4.73151258961511e+004	-1.73215792185980e-002,2.14131201921324e-001
4.78630092322669e+004	-6.35567405317378e-003,2.04786826975906e-001
4.84172367584130e+004	3.46351974297204e-003,1.95189107171174e-001
4.89778819368478e+004	1.21786474543190e-002,1.85451601513489e-001
4.95450190804822e+004	1.98417572126331e-002,1.75675385754784e-001
5.01187233627305e+004	2.65118785841094e-002,1.65948896716017e-001
5.06990708274737e+004	3.22528277792912e-002,1.56348154554082e-001
5.12861383991398e+004	3.71312752589942e-002,1.46937278803324e-001
5.18800038928995e+004	4.12150908896568e-002,1.37769219306704e-001
5.24807460249806e+004	4.45719655579563e-002,1.28886631722223e-001
5.30884444231023e+004	4.72682962047365e-002,1.20322837614138e-001
5.37031796370287e+004	4.93683131666427e-002,1.12102820007268e-001
5.43250331492468e+004	5.09334239223165e-002,1.04244215821771e-001
5.49540873857660e+004	5.20217451654109e-002,9.67582762431090e-002
5.55904257270440e+004	5.26877949224955e-002,8.96507744963030e-002
5.62341325190386e+004	5.29823176205077e-002,8.29228475558536e-002
5.68852930843878e+004	5.29522170981107e-002,7.65717640397516e-002
5.75439937337194e+004	5.26405751595877e-002,7.05916150026352e-002
5.82103217770909e+004	5.20867360945440e-002,6.49739277038709e-002
5.88843655355627e+004	5.13264404206654e-002,5.97082048469546e-002
5.95662143529049e+004	5.03919938080507e-002,5.47823934348138e-002
6.02559586074397e+004	4.93124596246684e-002,5.01832884185406e-002
6.09536897240209e+004	4.81138657568761e-002,4.58968768746316e-002
6.16595001861523e+004	4.68194182899398e-002,4.19086286475095e-002
6.23734835482460e+004	4.54497162845805e-002,3.82037393388996e-002
6.30957344480235e+004	4.40229632731929e-002,3.47673312930470e-002
6.38263486190591e+004	4.25551722474153e-002,3.15846178791375e-002
6.45654229034698e+004	4.10603618445763e-002,2.86410359571385e-002
6.53130552647515e+004	3.95507421924132e-002,2.59223509659459e-002
6.60693448007640e+004	3.80368894665844e-002,2.34147386186249e-002
6.68343917568659e+004	3.65279086791207e-002,2.11048467462997e-002
6.76082975392027e+004	3.50315845707106e-002,1.89798404115072e-002
6.83911647281475e+004	3.35545207454703e-002,1.70274330206681e-002
6.91830970918982e+004	3.21022673806961e-002,1.52359058074973e-002
6.99841996002320e+004	3.06794379805231e-002,1.35941177360227e-002
7.07945784384185e+004	2.92898157335319e-002,1.20915075831195e-002
7.16143410212950e+004	2.79364500901664e-002,1.07180897046682e-002
7.24435960075038e+004	2.66217442045276e-002,9.46444476452998e-003
7.32824533138953e+004	2.53475338933272e-002,8.32170650902428e-003
7.41310241300967e+004	2.41151587578256e-002,7.28154549884297e-003
7.49894209332506e+004	2.29255260966682e-002,6.33615056269535e-003
7.58577575029235e+004	2.17791682119935e-002,5.47820860987488e-003
7.67361489361870e+004	2.06762936805971e-002,4.70088332994927e-003
7.76247116628744e+004	1.96168331282945e-002,3.99779321466310e-003
7.85235634610125e+004	1.86004800104415e-002,3.36298925787312e-003
7.94328234724335e+004	1.76267268659700e-002,2.79093262207494e-003
8.03526122185671e+004	1.66948974771198e-002,2.27647250320143e-003
8.12830516164154e+004	1.58041753328736e-002,1.81482437743175e-003
8.22242649947127e+004	1.49536287613480e-002,1.40154877348410e-003
8.31763771102727e+004	1.41422330653208e-002,1.03253068016865e-003
8.41395141645252e+004	1.33688899658470e-002,7.03959670889555e-004
8.51138038202434e+004	1.26324446315990e-002,4.12310803475893e-004
8.60993752184659e+004	1.19317005461886e-002,1.54326334471763e-004
8.70963589956140e+004	1.12654324422551e-002,-7.30017287904183e-005
8.81048873008074e+004	1.06323975094752e-002,-2.72448227903592e-004
8.91250938133806e+004	1.00313450637904e-002,-4.46570604891729e-004
9.01571137606018e+004	9.46102484696344e-003,-5.97723813877825e-004
9.12010839355972e+004	8.92019410896155e-003,-7.28074407909394e-004
9.22571427154826e+004	8.40762361052029e-003,-8.39613821105243e-004
9.33254300797055e+004	7.92210266946233e-003,-9.34170870238144e-004
9.44060876285988e+004	7.46244336182576e-003,-1.01342350280562e-003
9.54992586021501e+004	7.02748397749959e-003,-1.07890982073831e-003
9.66050878989880e+004	6.61609181977301e-003,-1.13203841029876e-003
9.77237220955878e+004	6.22716542889155e-003,-1.17409800955643e-003
9.88553094657007e+004	5.85963630129270e-003,-1.20626654519293e-003
1.00000000000007e+005	5.51247016858726e-003,-1.22961957038196e-003
1.01157945425997e+005	5.18466789348868e-003,-1.24513813517633e-003
1.02329299228082e+005	4.87526603370292e-003,-1.25371612028206e-003
1.03514216667942e+005	4.58333711921447e-003,-1.25616706435866e-003
1.04712854805097e+005	4.30798968338345e-003,-1.25323051409984e-003
1.05925372517736e+005	4.04836808375162e-003,-1.24557792535578e-003
1.07151930523768e+005	3.80365214439494e-003,-1.23381814248799e-003
1.08392691402128e+005	3.57305664801263e-003,-1.21850248202435e-003
1.09647819614326e+005	3.35583070266941e-003,-1.20012944552762e-003
1.10917481526248e+005	3.15125700517095e-003,-1.17914908542076e-003
1.12201845430204e+005	2.95865102042210e-003,-1.15596704634187e-003
1.13501081567239e+005	2.77736009376098e-003,-1.13094830344089e-003
1.14815362149696e+005	2.60676251115554e-003,-1.10442061788810e-003
1.16144861384042e+005	2.44626652026498e-003,-1.07667772874887e-003
1.17489755493961e+005	2.29530932368771e-003,-1.04798229929434e-003
1.18850222743710e+005	2.15335605421771e-003,-1.01856863476812e-003
1.20226443461750e+005	2.01989874059517e-003,-9.88645187618635e-004
1.21618600064645e+005	1.89445527104928e-003,-9.58396865235691e-004
1.23026877081247e+005	1.77656836087479e-003,-9.27987154301294e-004
1.24451461177147e+005	1.66580452934702e-003,-8.97560074978050e-004
1.25892541179426e+005	1.56175309045051e-003,-8.67241977314626e-004
1.27350308101675e+005	1.46402516116226e-003,-8.37143191446064e-004
1.28824955169322e+005	1.37225269038281e-003,-8.07359542406787e-004
1.30000000000000e+005	1.30384611143241e-003,-7.84146984194661e-004
